"web-scraper-order";"foto1,foto2";"produkt";"kod";"opis";"foto1";"foto2";"foto3";"foto4";"waga";"kategoria";"cena"
"1521780146-475";"https://sklep.bestdiamonds.pl/userdata/gfx/f90449b89a84272418c9c2a7f98170ea.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/dfa657589f63af520d4c5600314f01e2.jpg";"Pierścionek EY-392 0,15ct";"EY-392 0,15ct";"Brylant 0,15ct H/Si";"/userdata/gfx/f90449b89a84272418c9c2a7f98170ea.jpg";"/userdata/gfx/dfa657589f63af520d4c5600314f01e2.jpg";"/userdata/gfx/20738a8f50e8ed78334eb82325af4102.jpg";"/userdata/gfx/5f68aaee10755e33625a180651085e13.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"920"
"1521779345-103";"https://sklep.bestdiamonds.pl/userdata/gfx/dadbe2c6d4100e5506ce159cce065726.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/a341db436149df6fd8582258a04fba5d.jpg";"Pierścionek EY-38 topaz";"EY-38 topaz";"Kamień centralny: topaz 2,40 ct
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/dadbe2c6d4100e5506ce159cce065726.jpg";"/userdata/gfx/a341db436149df6fd8582258a04fba5d.jpg";"/userdata/gfx/31793965ae037710a79f8f882afafd8c.jpg";"/userdata/gfx/86d1939d6bfaa4ac626bb14e5ae3ae45.jpg";"Waga: 1,60 - 2,00g";"z topazem";"540"
"1521780069-440";"https://sklep.bestdiamonds.pl/userdata/gfx/305a2e32c429ad3f7ed817f45e4360d6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/ceb646235add826b0d97744d3099ceac.jpg";"Pierścionek EY-427 0,11ct";"EY-427 0,11ct";"Brylanty: 0,11ct H/Si";"/userdata/gfx/305a2e32c429ad3f7ed817f45e4360d6.jpg";"/userdata/gfx/ceb646235add826b0d97744d3099ceac.jpg";"/userdata/gfx/7c2fd4b1f39ead0da2e19e682b0a754b.jpg";"/userdata/gfx/3b89de3dfccf4fd03959d697386eff2d.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"560"
"1521779153-12";"https://sklep.bestdiamonds.pl/userdata/gfx/f2fbe99dd1d6aa6931722c9519683424.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/26dee7702f388d0cad0260ea2541f465.jpg";"Pierścionek EY-87 topaz";"EY-87 topaz";"Kamień centralny: topaz 0,50 ct
Kamienie boczne: brylanty 0,20 ct H/Si";"/userdata/gfx/f2fbe99dd1d6aa6931722c9519683424.jpg";"/userdata/gfx/26dee7702f388d0cad0260ea2541f465.jpg";"/userdata/gfx/6bcfbfaefd8d3669245afeb73d03ebf0.jpg";"/userdata/gfx/208bb7ff777990bafa08eddd40f3282f.jpg";"Waga: 2,80 - 3,20g";"z topazem";"1150"
"1521780127-466";"https://sklep.bestdiamonds.pl/userdata/gfx/5fc1db9f94df028ad489f79cf2907302.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/fe6baa4984f70ae91b70076d0d0b0c8e.jpg";"Pierścionek EY-402 0,16ct";"EY-402 0,16ct";"Brylanty 0,16ct H/Si";"/userdata/gfx/5fc1db9f94df028ad489f79cf2907302.jpg";"/userdata/gfx/fe6baa4984f70ae91b70076d0d0b0c8e.jpg";"/userdata/gfx/a1681e6500f3e056f2c198f08dc4cda2.jpg";"/userdata/gfx/aca77d70fe0388c6a9190fb488edc65c.jpg";"Waga: 2,00 - 2,40g";"z brylantami";"870"
"1521779418-135";"https://sklep.bestdiamonds.pl/userdata/gfx/8815106de1536500eb4f1ecb0143c21d.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/3ad9dbd9371882a1503c9b9b8c9c04b2.jpg";"Pierścionek EY-312 rubin";"EY-312 rubin";"Kamień centralny: rubin 0,60ct
Kamienie boczne: brylanty 0,10ct H/Si";"/userdata/gfx/8815106de1536500eb4f1ecb0143c21d.jpg";"/userdata/gfx/3ad9dbd9371882a1503c9b9b8c9c04b2.jpg";"/userdata/gfx/31ff1eed1d99714d2e62a90a3fcae172.jpg";"/userdata/gfx/70c8e6b5b1ee6cead4f707714992f1f3.jpg";"Waga: 2,20 - 2,60g";"z rubinem";"850"
"1521779743-290";"https://sklep.bestdiamonds.pl/userdata/gfx/d47a1732699529ffbedb1f87b07a6bf1.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/06a23902695c405129450b7a5fbaedf6.jpg";"Pierścionek EY-211 0,10ct";"EY-211 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/d47a1732699529ffbedb1f87b07a6bf1.jpg";"/userdata/gfx/06a23902695c405129450b7a5fbaedf6.jpg";"/userdata/gfx/37e46a02dc432013d0bdc6b80ed672ea.jpg";"/userdata/gfx/9bb09f65adfea756120dc26ba21b94ee.jpg";"Waga: 1,50 - 2,00g";"z brylantami";"650"
"1521779443-147";"https://sklep.bestdiamonds.pl/userdata/gfx/b1f85fa32972f96f1d9d5f4557f6e752.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/5d8c2ce7861f357c541e5604fda6ee8e.jpg";"Pierścionek EY-305 0,07ct";"EY-305 0,07ct";"Brylant 0,07ct H/Si";"/userdata/gfx/b1f85fa32972f96f1d9d5f4557f6e752.jpg";"/userdata/gfx/5d8c2ce7861f357c541e5604fda6ee8e.jpg";"/userdata/gfx/a0327f865b8fcb2801aa51cbcf5eb462.jpg";"/userdata/gfx/ba2eff07aa7a172c1465104580e3a5c4.jpg";"Waga: 1,80 - 2,20g";"z brylantami";"500"
"1521779964-392";"https://sklep.bestdiamonds.pl/userdata/gfx/c94c96a9f0270dc769d38f80f4859681.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/d68bf69ea67d049208edd9e026c00891.jpg";"Pierścionek EY-120 cytryn";"EY-120 cytryn";"Kamień centralny: cytryn 0,50ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/c94c96a9f0270dc769d38f80f4859681.jpg";"/userdata/gfx/d68bf69ea67d049208edd9e026c00891.jpg";"/userdata/gfx/ade7ad6ed91bf6484aca687514aab741.jpg";"/userdata/gfx/c1e73577053fd7446971f976b11e0cb0.jpg";"Waga: 1,40 - 1,80g";"z cytrynem";"430"
"1521779496-172";"https://sklep.bestdiamonds.pl/userdata/gfx/5936e10e9752c946b8cc3e10f4e1d0e6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/6328e91058f06b693f2a1531cd7e59b3.jpg";"Pierścionek EY-293 0,20ct";"EY-293 0,20ct";"Brylant 0,20ct H/Si";"/userdata/gfx/5936e10e9752c946b8cc3e10f4e1d0e6.jpg";"/userdata/gfx/6328e91058f06b693f2a1531cd7e59b3.jpg";"/userdata/gfx/a25fcc6634f4a019fe7404744052e3b1.jpg";"/userdata/gfx/e80017593b7958023d51e288229845b5.jpg";"Waga: 2,50 - 2,90g";"z brylantami";"1260"
"1521780037-426";"https://sklep.bestdiamonds.pl/userdata/gfx/6156282bc21e3d6fdc47c63dcbfb8327.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/8211f82b9c688f15ffff94de3291b83c.jpg";"Pierścionek EY-1 0,04ct";"EY-1 0,04ct";"Brylant 0,04 ct H/Si";"/userdata/gfx/6156282bc21e3d6fdc47c63dcbfb8327.jpg";"/userdata/gfx/8211f82b9c688f15ffff94de3291b83c.jpg";"/userdata/gfx/c4ee7d32c17dd904deded40d3d18b191.jpg";"/userdata/gfx/33de5685530c0e78c538ab4641809a3e.jpg";"Waga: 1,60 - 2,00g";"z brylantami";"400"
"1521779739-288";"https://sklep.bestdiamonds.pl/userdata/gfx/265e42c566adabec0226f68dd6322dfc.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/fcca92c3602ea251d4ab823af295f789.jpg";"Pierścionek EY-215 0,27ct";"EY-215 0,27ct";"Brylanty 0,27ct H/Si";"/userdata/gfx/265e42c566adabec0226f68dd6322dfc.jpg";"/userdata/gfx/fcca92c3602ea251d4ab823af295f789.jpg";"/userdata/gfx/89dffe9547e563c52e21a09b8775208a.jpg";"/userdata/gfx/299e5ba1bf65b0db2511e1a2375cf988.jpg";"Waga: 2,50 - 2,90g";"z brylantami";"1400"
"1521779937-379";"https://sklep.bestdiamonds.pl/userdata/gfx/7d382926fe5d5aaae105d6580750c735.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/233f52810e69aa509d36ce93b262dd64.jpg";"Pierścionek EY-138 0,25ct";"EY-138 0,25ct";"Brylant 0,25ct H/Si";"/userdata/gfx/7d382926fe5d5aaae105d6580750c735.jpg";"/userdata/gfx/233f52810e69aa509d36ce93b262dd64.jpg";"/userdata/gfx/1bdeba173d8c90a42702c61eed84152e.jpg";"/userdata/gfx/9b373255ede591864b5330739ebc9dce.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"1550"
"1521780065-438";"https://sklep.bestdiamonds.pl/userdata/gfx/d5bedc363ccff16fddc2d81431251f94.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/9ecb389a90d768862dc7cee65b3ed4e9.jpg";"Pierścionek EY-428 rubin";"EY-428 rubin";"Kamień centralny: rubin 0,15 ct
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/d5bedc363ccff16fddc2d81431251f94.jpg";"/userdata/gfx/9ecb389a90d768862dc7cee65b3ed4e9.jpg";"/userdata/gfx/47502a0d156218b2dfba19040d4964a0.jpg";"/userdata/gfx/8982f30e97701781ee0b1951d33ceefd.jpg";"Waga: 1,60 - 2,00g";"z rubinem";"700"
"1521779376-117";"https://sklep.bestdiamonds.pl/userdata/gfx/a9e29a3249a604332fa40f0ec9367160.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/e63200ae3a00bae335e9fbd465c66446.jpg";"Pierścionek EY-328 0,11ct";"EY-328 0,11ct";"Kamień centralny: brylant 0,08 ct H/Si
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/a9e29a3249a604332fa40f0ec9367160.jpg";"/userdata/gfx/e63200ae3a00bae335e9fbd465c66446.jpg";"/userdata/gfx/d6bf4cb1a5ae389697c334a28f570061.jpg";"/userdata/gfx/a7accb6923d736aed0924ab3b94d3e1e.jpg";"Waga: 2,10 - 2,50g";"z brylantami";"740"
"1521779351-105";"https://sklep.bestdiamonds.pl/userdata/gfx/79939ed2d214942e06841ca78e4c1b82.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/4c8e4820ed501783fd43019a67c29fb5.jpg";"Pierścionek EY-37 szmaragd";"EY-37 szmaragd";"Kamień centralny: szmaragd 0,80 ct
Kamienie boczne: brylanty 0,30 ct H/Si";"/userdata/gfx/79939ed2d214942e06841ca78e4c1b82.jpg";"/userdata/gfx/4c8e4820ed501783fd43019a67c29fb5.jpg";"/userdata/gfx/a3460161e044730bd1572929c90a69ad.jpg";"/userdata/gfx/e81a208fa038efbd5098986d753e045e.jpg";"Waga: 2,30 - 2,70g";"z szmaragdem";"1600"
"1521779613-228";"https://sklep.bestdiamonds.pl/userdata/gfx/844d08056a84a6a1789df69628f7af88.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/12b7267839d70e114da606fe09b833ec.jpg";"Pierścionek EY-247 0,09ct";"EY-247 0,09ct";"Brylant 0,09ct H/Si";"/userdata/gfx/844d08056a84a6a1789df69628f7af88.jpg";"/userdata/gfx/12b7267839d70e114da606fe09b833ec.jpg";"/userdata/gfx/780bca247703e7730d07ca03cb0020d8.jpg";"/userdata/gfx/065afc02893cba053a71866e7d2e5b12.jpg";"Waga: 2,10 - 2,50g";"z brylantami";"600"
"1521780175-488";"https://sklep.bestdiamonds.pl/userdata/gfx/8b372420904c5c0446b2a9b3e95e69a9.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/69fbd13b3dd2c6e9cf4dde87d1f7dc49.jpg";"Pierścionek EY-379 0,23ct";"EY-379 0,23ct";"Brylant 0,23ct H/Si";"/userdata/gfx/8b372420904c5c0446b2a9b3e95e69a9.jpg";"/userdata/gfx/69fbd13b3dd2c6e9cf4dde87d1f7dc49.jpg";"/userdata/gfx/4fe687cb072c341483dbe4804ef7c0d6.jpg";"/userdata/gfx/e0e417ae9f08aac2da5267ef7e8fbe4b.jpg";"Waga: 2,50 - 2,90g";"z brylantami";"1430"
"1521779837-333";"https://sklep.bestdiamonds.pl/userdata/gfx/690f9902d4b029a6c40b24bdeec5f507.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/4bbd6251e402f207905710985280e4a9.jpg";"Pierścionek EY-186 0,04ct";"EY-186 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/690f9902d4b029a6c40b24bdeec5f507.jpg";"/userdata/gfx/4bbd6251e402f207905710985280e4a9.jpg";"/userdata/gfx/151b8833a57bc29114e6d34b3f31f970.jpg";"/userdata/gfx/0b7af6cd41652ef6d3f625929e1b2c5e.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"390"
"1521779162-16";"https://sklep.bestdiamonds.pl/userdata/gfx/30ab774565a430a6cebb6cdc28d97f5c.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/5f3c39eb2d5900fc181033fc3fc512d1.jpg";"Pierścionek EY-84 szafir";"EY-84 szafir";"Kamień centralny: szafir 0,50 ct
Kamienie boczne: brylanty 0,05 ct H/Si";"/userdata/gfx/30ab774565a430a6cebb6cdc28d97f5c.jpg";"/userdata/gfx/5f3c39eb2d5900fc181033fc3fc512d1.jpg";"/userdata/gfx/185497c141fc395980fd6109e09e1ed9.jpg";"/userdata/gfx/456c766ccda05b0d7133a89489488958.jpg";"Waga: 1,50 - 1,90g";"z szafirem";"560"
"1521779708-273";"https://sklep.bestdiamonds.pl/userdata/gfx/788af4cebbc6b79251401706bdc4b56d.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/273a313c0890c3c040679b1ab223e5ae.jpg";"Pierścionek EY-223B 0,25ct";"EY-223B 0,25ct";"Brylant 0,25ct H/Si";"/userdata/gfx/788af4cebbc6b79251401706bdc4b56d.jpg";"/userdata/gfx/273a313c0890c3c040679b1ab223e5ae.jpg";"/userdata/gfx/81e71df64bfbab85211d90840b0c91aa.jpg";"/userdata/gfx/fe5fdc89fbe91c571f35cd3db3061640.jpg";"Waga: 2,30 - 2,70g";"z brylantami";"1550"
"1521779945-383";"https://sklep.bestdiamonds.pl/userdata/gfx/b9a9dccd99ff5f8c9ebea60447898633.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/39e5d34e60a91422b7ea17ff8b76cb99.jpg";"Pierścionek EY-131 0,25ct";"EY-131 0,25ct";"Brylant 0,25ct H/Si";"/userdata/gfx/b9a9dccd99ff5f8c9ebea60447898633.jpg";"/userdata/gfx/39e5d34e60a91422b7ea17ff8b76cb99.jpg";"/userdata/gfx/d4e536e164937af44e534c44c0af9dd9.jpg";"/userdata/gfx/ba2a4a43e87611d8e392c284e5f493e9.jpg";"Waga: 1,90 - 2,30g";"z brylantami";"1550"
"1521780035-425";"https://sklep.bestdiamonds.pl/userdata/gfx/bf98b8c02510346d2aac85cd725e21c3.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/0a60848f230f2e7a6a0e566af843e194.jpg";"Pierścionek EY-1 0,10ct";"EY-1 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/bf98b8c02510346d2aac85cd725e21c3.jpg";"/userdata/gfx/0a60848f230f2e7a6a0e566af843e194.jpg";"/userdata/gfx/2a442b55b9a4c185e74c709611561fd4.jpg";"/userdata/gfx/07fde54b7254b68bd5285f521528eca9.jpg";"Waga: 1,90 - 2,30g";"z brylantami";"670"
"1521779939-380";"https://sklep.bestdiamonds.pl/userdata/gfx/92fdf33c6763ec652b9e1334d9b06f36.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/b803caec7eb7033023902481464088e9.jpg";"Pierścionek EY-137 0,04ct";"EY-137 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/92fdf33c6763ec652b9e1334d9b06f36.jpg";"/userdata/gfx/b803caec7eb7033023902481464088e9.jpg";"/userdata/gfx/b611b15504c22283f643d4c2fa29ac9c.jpg";"/userdata/gfx/217f8e5912247564ddd1d900bd5de860.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"390"
"1521779397-127";"https://sklep.bestdiamonds.pl/userdata/gfx/3f18de13c82273107946e0a4bf017c36.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f925a405212797ed248ae4ad5cf34234.jpg";"Pierścionek EY-319 0,10ct";"EY-319 0,10ct";"Brylant 0,10ct H/Si";"/userdata/gfx/3f18de13c82273107946e0a4bf017c36.jpg";"/userdata/gfx/f925a405212797ed248ae4ad5cf34234.jpg";"null";"null";"Waga: 2,00 - 2,40g";"z brylantami";"650"
"1521779547-197";"https://sklep.bestdiamonds.pl/userdata/gfx/b6b21b596766f461036ac080f4601b12.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/551c83ac4af61f6ea73907d6abea03c9.jpg";"Pierścionek EY-273 0,19ct";"EY-273 0,19ct";"Kamień centralny: brylant 0,05 ct H/Si
Kamienie boczne: brylanty 0,14 ct H/Si";"/userdata/gfx/b6b21b596766f461036ac080f4601b12.jpg";"/userdata/gfx/551c83ac4af61f6ea73907d6abea03c9.jpg";"/userdata/gfx/42aac0887e72052cc80f7957a75e8f68.jpg";"/userdata/gfx/46d9b2640127b2ea80e082bca5d2ac28.jpg";"Waga: 1,50 - 1,90g";"z brylantami";"850"
"1521779668-254";"https://sklep.bestdiamonds.pl/userdata/gfx/fd6f674cb2544ed33e71795a805ab4cc.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/22e300bd75fdc962cfbab57c19c53928.jpg";"Pierścionek EY-23 0,84 - 1,04ct";"EY-23 0,84 - 1,04ct";"Kamień centralny: brylant 0,50 - 0,70 ct H/Si
Kamienie boczne: brylanty 0,34 ct H/Si";"/userdata/gfx/fd6f674cb2544ed33e71795a805ab4cc.jpg";"/userdata/gfx/22e300bd75fdc962cfbab57c19c53928.jpg";"/userdata/gfx/0dc98cc93700f3c6ae66c9f9aa24df16.jpg";"/userdata/gfx/ac9f1307e44c36f013b26d7b02f53fbd.jpg";"Waga: 4,30 - 4,70g";"z brylantami";"0"
"1521779580-212";"https://sklep.bestdiamonds.pl/userdata/gfx/ffc5d6bcd0087e183dfade558b08db49.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/f1f9b99b3da5f49447a7710516554526.jpg";"Pierścionek EY-262 0,19ct";"EY-262 0,19ct";"Kamień centralny: brylant 0,15 ct H/Si
Kamienie boczne: brylanty 0,04 ct H/Si";"/userdata/gfx/ffc5d6bcd0087e183dfade558b08db49.jpg";"/userdata/gfx/f1f9b99b3da5f49447a7710516554526.jpg";"/userdata/gfx/dcdd1535041a549eeafabc4b3dddb7b6.jpg";"/userdata/gfx/6d258d1273d369f1d7d0eed861ca6502.jpg";"Waga: 2,10 - 2,50g";"z brylantami";"1100"
"1521779603-223";"https://sklep.bestdiamonds.pl/userdata/gfx/c1eae4403e7fdbbb69026a9f558e8502.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/71bd8a4be1c0f6d2742ded8c0a4dbac9.jpg";"Pierścionek EY-252 0,12ct";"EY-252 0,12ct";"Brylant 0,12ct H/Si";"/userdata/gfx/c1eae4403e7fdbbb69026a9f558e8502.jpg";"/userdata/gfx/71bd8a4be1c0f6d2742ded8c0a4dbac9.jpg";"/userdata/gfx/17b992c1a9a4afa8ab5133070c583f13.jpg";"/userdata/gfx/8dca256cd3a72b48f394a6ce9f7098b8.jpg";"Waga: 1,80 - 2,20g";"z brylantami";"740"
"1521779309-86";"https://sklep.bestdiamonds.pl/userdata/gfx/c917e7b0fcb89f8ce452e95e8c253e36.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/9651df31a0c55aafa86e53103bb977d7.jpg";"Pierścionek EY-46 topaz";"EY-46 topaz";"Kamień centralny: topaz 0,50 ct
Kamienie boczne: brylanty 0,21 ct H/Si";"/userdata/gfx/c917e7b0fcb89f8ce452e95e8c253e36.jpg";"/userdata/gfx/9651df31a0c55aafa86e53103bb977d7.jpg";"/userdata/gfx/c6f486d603dc49c10f5650f3c196bb0b.jpg";"/userdata/gfx/7eed3602917b9f95c302b30887f5bf89.jpg";"Waga: 2,90 - 3,30g";"z topazem";"1150"
"1521779931-376";"https://sklep.bestdiamonds.pl/userdata/gfx/0acc3fccfa9f521e42124ad556d91b69.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/9747815043472255638a6168e38874f3.jpg";"Pierścionek EY-14 szafir";"EY-14 szafir";"Kamień centralny: szafir 0,50 ct
Kamienie boczne: brylanty 0,02 ct H/Si";"/userdata/gfx/0acc3fccfa9f521e42124ad556d91b69.jpg";"/userdata/gfx/9747815043472255638a6168e38874f3.jpg";"/userdata/gfx/56da9aec3ad3b9857b3d7ab09036ab2c.jpg";"/userdata/gfx/3d3ae341ccaac505a53c87bc9ddcd3a9.jpg";"Waga: 2,30 - 2,70g";"z szafirem";"630"
"1521779382-120";"https://sklep.bestdiamonds.pl/userdata/gfx/79b6098a44185aa635d9a983dee3dce4.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/1a43208b559b57596176f0d92870d6c1.jpg";"Pierścionek EY-327 0,24ct";"EY-327 0,24ct";"Kamień centralny: brylant 0,15 ct H/Si
Kamienie boczne: brylanty 0,09 ct H/Si";"/userdata/gfx/79b6098a44185aa635d9a983dee3dce4.jpg";"/userdata/gfx/1a43208b559b57596176f0d92870d6c1.jpg";"/userdata/gfx/306d57008d2ff940a93157531cc8d215.jpg";"/userdata/gfx/01f655562fa4d48a713520db539f445d.jpg";"Waga: 1,80 - 2,20g";"z brylantami";"1250"
"1521779440-146";"https://sklep.bestdiamonds.pl/userdata/gfx/613b2d04447a08527f57070bb3b613f7.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/1b5739e46d9db86951a7798027bc0062.jpg";"Pierścionek EY-306 0,09ct";"EY-306 0,09ct";"Brylant 0,09ct H/Si";"/userdata/gfx/613b2d04447a08527f57070bb3b613f7.jpg";"/userdata/gfx/1b5739e46d9db86951a7798027bc0062.jpg";"/userdata/gfx/88461a02d3dd267e395ba097e62a4ec4.jpg";"/userdata/gfx/47f02444cfe3ec182cc1451ba7d27d37.jpg";"Waga: 1,10 - 1,50g";"z brylantami";"520"
"1521779835-332";"https://sklep.bestdiamonds.pl/userdata/gfx/d6219210d66a28b8662726492dfc0c3f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/1d104f1f795cc34f383f288ceb810c9c.jpg";"Pierścionek EY-187 0,04ct";"EY-187 0,04ct";"Brylant 0,04ct H/Si";"/userdata/gfx/d6219210d66a28b8662726492dfc0c3f.jpg";"/userdata/gfx/1d104f1f795cc34f383f288ceb810c9c.jpg";"/userdata/gfx/11eda007cd4a69315ec7acaf8afea703.jpg";"/userdata/gfx/cdc518f864396e3cc9bdc10183b25862.jpg";"Waga: 1,30 - 1,70g";"z brylantami";"390"
"1521780316-553";"https://sklep.bestdiamonds.pl/userdata/gfx/70f3a164fd9408ce41e764379bc4f07f.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/164f42e9af3c9421b35b712e7e421de7.jpg";"Pierścionek EY-155 0,50ct";"EY-155 0,50ct";"Brylant 0,50ct H/Si";"/userdata/gfx/70f3a164fd9408ce41e764379bc4f07f.jpg";"/userdata/gfx/164f42e9af3c9421b35b712e7e421de7.jpg";"/userdata/gfx/9dbef43b69752ca4b4edc81c71828193.jpg";"/userdata/gfx/a38fa933cf717500d8f106b48f865178.jpg";"Waga: 2,50 - 2,90g";"z brylantami";"0"
"1521779712-275";"https://sklep.bestdiamonds.pl/userdata/gfx/aa69654d95acdc828d52ae39b76606c5.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/533b2c33392fcf1b52bb63e0409b4d75.jpg";"Pierścionek EY-223 0,08ct";"EY-223 0,08ct";"Brylant 0,08ct H/Si";"/userdata/gfx/aa69654d95acdc828d52ae39b76606c5.jpg";"/userdata/gfx/533b2c33392fcf1b52bb63e0409b4d75.jpg";"/userdata/gfx/fe6096c2dd06c5274c455367c1bb15ce.jpg";"/userdata/gfx/02c1e88bb809759103dbf9bc2f91c03f.jpg";"Waga: 1,10 - 1,50g";"z brylantami";"580"
"1521779970-395";"https://sklep.bestdiamonds.pl/userdata/gfx/d4e5aaa18f924aedb4c34a9a60fe7234.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/1e1116d68d0f8f11cdc4349e8d4505e3.jpg";"Pierścionek EY-12 rubin";"EY-12 rubin";"Kamień centralny: rubin 1,70 ct
Kamienie boczne: brylanty 0,03 ct H/Si";"/userdata/gfx/d4e5aaa18f924aedb4c34a9a60fe7234.jpg";"/userdata/gfx/1e1116d68d0f8f11cdc4349e8d4505e3.jpg";"/userdata/gfx/f799abc4877b31e0652b0f486cba7f6f.jpg";"/userdata/gfx/d9c37bd57ce272dcd2c2fc68be9e6c51.jpg";"Waga: 2,10 - 2,50g";"z rubinem";"940"
"1521779995-407";"https://sklep.bestdiamonds.pl/userdata/gfx/49676c5cb519eb25317593f7cde1d774.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/2261e9f1c5f6e612f1343b361c1a38c9.jpg";"Pierścionek EY-106 granat";"EY-106 granat";"Kamień centralny: granat 0,60ct
Kamienie boczne: brylanty 0,03ct H/Si";"/userdata/gfx/49676c5cb519eb25317593f7cde1d774.jpg";"/userdata/gfx/2261e9f1c5f6e612f1343b361c1a38c9.jpg";"/userdata/gfx/da0c35da4baf9c48ef2affbab9afc10e.jpg";"/userdata/gfx/d019f11173d8ac33a1a6c7314887b340.jpg";"Waga: 1,50 - 1,90g";"z granatem";"430"
"1521779922-372";"https://sklep.bestdiamonds.pl/userdata/gfx/95b75fe08e6430825a3642c74e3be2c3.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/dc68050cb36c9b0d30db766a4e0f55b0.jpg";"Pierścionek EY-15 0,25ct";"EY-15 0,25ct";"Brylant: 0,25 ct H/Si";"/userdata/gfx/95b75fe08e6430825a3642c74e3be2c3.jpg";"/userdata/gfx/dc68050cb36c9b0d30db766a4e0f55b0.jpg";"/userdata/gfx/7ed7235dd673d50cc3222853a26d24f3.jpg";"/userdata/gfx/ce50f05e5a07884c22f18d300e7ebbc6.jpg";"Waga: 3,00 - 3,40g";"z brylantami";"1600"
"1521780152-478";"https://sklep.bestdiamonds.pl/userdata/gfx/feab5823732b8510c6221fa24cab07b6.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/4456f7ec82aa98dadbe575d95c4d481e.jpg";"Pierścionek EY-389 0,35ct";"EY-389 0,35ct";"Kamień centralny: brylant 0,15 ct H/Si
Kamienie boczne: brylanty 0,20 ct H/Si";"/userdata/gfx/feab5823732b8510c6221fa24cab07b6.jpg";"/userdata/gfx/4456f7ec82aa98dadbe575d95c4d481e.jpg";"/userdata/gfx/475e14adb2e646c2b4d1613c00244644.jpg";"/userdata/gfx/d70d1a7568ba4b2f1b9332d9b9be9c05.jpg";"Waga: 2,70 - 3,10g";"z brylantami";"1700"
"1521779568-207";"https://sklep.bestdiamonds.pl/userdata/gfx/b5a9d561992720cc5a9e61effa2e2e4a.jpg,https://sklep.bestdiamonds.pl/userdata/gfx/24469856f5ae382be03f6f76e16181bf.jpg";"Pierścionek EY-264 topaz";"EY-264 topaz";"Kamień centralny: topaz 0,50 ct
Kamienie boczne: brylanty 0,08 ct H/Si";"/userdata/gfx/b5a9d561992720cc5a9e61effa2e2e4a.jpg";"/userdata/gfx/24469856f5ae382be03f6f76e16181bf.jpg";"/userdata/gfx/5f13441232b0aa6d77e5d001d64c7a93.jpg";"/userdata/gfx/d7621c0dfc99c09195311b82b6998a74.jpg";"Waga: 2,40 - 2,80g";"z topazem";"700"
